id,username,post,ticker
180,Сергей Пирогов,"Снижение демпфера ударит в первую очередь по «Газпромнефти»В Правительстве обсуждается законопроект о корректировке налогов для нефтегазовой отрасли, в том числе о снижении выплат по демпферу. В посте разберем, как это может отразиться на нефтегазовых компаниях.Минфин планирует в рамках корректировки налогов для нефтегазовой отрасли снизить в два раза выплаты нефтяникам по демпферу (выплаты при продаже нефтепродуктов на внутреннем рынке) с сентября 2023 года и уменьшить максимальный дисконт на Urals к Brent для расчета налогов с $25 до $20/барр. Ранее мы писали о том, что снижение дисконта на Urals для налогов до $20 не повлияет на доходы нефтегазовых компаний.В январе-апреле нефтегазовые компании получили выплаты по демпферу из бюджета на сумму 464 млрд руб., в мае – 103 млрд руб. При этом Правительство планирует сэкономить на снижении демпфера 50 млрд руб./мес., то есть снизит выплаты по нему примерно в два раза.По нашей оценке, если Правительство уменьшит выплаты по демпферу в два раза, это приведет к снижению прогноза по EBITDA нефтегазовых компаний в 2024 году на 14-33%, чистой прибыли – на 19-54%.Авто-репост. Читать в блоге>>>",GAZP
181,Карим Тактуров,"Газпром $GAZP . Снижение продолжается:В предыдущий торговый день акции компании Газпром снизились на 0,79%, закрытие прошло на отметке 165,5 руб. Бумага выглядела хуже рынка. Объем торгов акцией на основном рынке составил 2,4 млрд руб. при среднем за месяц 3,7 млрд руб.Лучший телеграм с прибылными сигналами👇t.me/+zKWzSLivmAk4MDIyКраткосрочная картина• Акции Газпрома во вторник пробили наклонную поддержку и ушли в район 165 руб. Этот уровень выглядит крепкой опорой для котировок, но при ухудшении сентимента может не удержаться. В таком случае следующая цель в районе 163,5–163,8 руб.• Обороты торгов существенно снизились, как и волатильность. Котировки Газпрома формируют все более «грязные» движения. График изобилует длинными хвостами свечей, которые формируют ложные сигналы. При этом дневной диапазон колебаний сужается. Это делает инструмент сложным для краткосрочной торговли.• Фьючерсы на газ TTF на протяжении последних дней торгуются в диапазоне. Динамика не дает убедительного повода для оптимизма. Это может оказывать сдерживающее влияние на акции Газпрома.Авто-репост. Читать в блоге>>>",GAZP
182,UshiSlona,"Москва. Поставки около 10–15 млрд кубометров газа в год через Украину в Европу обеспечивают Газпрому – с учетом нынешних цен – выручку в объ...Михалыч,… и как результат мятеж выходного дня! Тоже прикольно…",GAZP
183,Михалыч,Москва. Поставки около 10–15 млрд кубометров газа в год через Украину в Европу обеспечивают Газпрому – с учетом нынешних цен – выручку в объеме примерно $4–5 млрд.И сколько он платит Украине за транзит.Значит ГАЗПРОМ ФИНАНСИРУЕТ УКР НАЦЫКОВ ПРИКОЛЬНО.,GAZP
184,"Роман Лисин,(Советский Союз)","Установка комплексной подготовки газа Киринского газоконденсатного месторождения Компания «Газпром добыча шельф Южно-Сахалинск» вошла в число первых промышленных предприятий России, верифицировавших данные об эмиссии парниковых газов",GAZP
185,"Роман Лисин,(Советский Союз)","4 июля 2023, 15:20В ООО «Газпром трансгаз Екатеринбург» завершились работы по повышению надежности объектов газотранспортной сети, которые проводились в рамках комплекса планово-профилактических работ «Сургутский-1» ПАО «Газпром»были отремонтированы участки магистральных газопроводов диаметром 1420 мм «Уренгой — Челябинск» и «Челябинск — Петровск», обеспечивающих поставки голубого топлива в Челябинскую и Свердловскую области, а также в Оренбуржье и некоторые районы Башкирии.Горный ландшафт и скальный грунт создавали дополнительные сложности для ремонтных бригад",GAZP
186,"Роман Лисин,(Советский Союз)","4 июля 2023, 15:15ГазификацияСпециалисты «Газпром газораспределение Тверь» ввели в эксплуатацию межпоселковый газопровод протяженностью 46,6 км от д. Черничено до д. Нестерово Старицкого района Тверской области. Построены восемь пунктов редуцирования газа, которые обеспечат надежность эксплуатации сети газораспределения.",GAZP
187,Роман Жмак,"Газпром увеличил транзит через Украину до максимума с начала года. объем транзита в июне составил 1,24 млрд куб. м - ВедомостиТранзит газа «Газпрома» через Украину достиг максимума в июне 2023 года. Среднесуточная прокачка составила 41,3 млн куб. м, что на 3% больше, чем в мае.Общий объем транзита в июне составил 1,24 млрд куб. м газа.На начало июля объем транзита через украинскую ГТС составляет 41,5 млн куб. м в сутки. После роста в феврале и марте, транзит газа в мае и апреле снизился.Источник:https://www.vedomosti.ru/business/articles/2023/07/05/983754-gazprom-uvelichil-tranzit-cherez-ukrainu-do-maksimuma-s-nachala-godaАвто-репост. Читать в блоге>>>",GAZP
188,сем,"Начал закупать акции Газпрома в свой долгосрочный портфель.Это все мое сугубо личное мнение, которое не претендует на истину в последней и...Павел, может рановато.",GAZP
189,Alex666,"Петров, так уже ночь на 6-е июля, если чё. Запланировал словами Абхаза? Который везде Пиз… т. Ты прочитай что это за крендель конченый Ренат...Дмитрий Первый, вы в каком часовом поясе, что у вас +сутки?)",GAZP
190,Alex666,"Павел, повышенный налог наверное основной минус…)Александр Власов, вот и до тебя дошло. Поэтому давно и говорю, что минимум до 2026г тут нормального роста не будет. А там, если не продлят налог, то надо смотреть.",GAZP
191,Петров,"khornickjaadle, что случилось то на вечерке? Почему так всё утащили?Дмитрий Первый, Киев запланировал атаку на Запорожскую АЭС в ночь на 5 июля.",GAZP
192,Дмитрий Первый,"Павел, Тоже покупаю. Надо мамонта из трясины вытаскивать.khornickjaadle, что случилось то на вечерке? Почему так всё утащили?",GAZP
193,Dimkins,"На Амурском ГПЗ и ГХК прям очень интересные события👀, учитывая китайские инициативы в переработке, всё совсем вкусно☠️111, а что там за события? Я что-то давно не видел в новостях ничего про эти объекты. Зимой-весной какие-то части производства в пуско-наладке были, с тех пор вроде молчат.",GAZP
194,Александр Власов,"Начал закупать акции Газпрома в свой долгосрочный портфель.Это все мое сугубо личное мнение, которое не претендует на истину в последней и...Павел, повышенный налог наверное основной минус…)",GAZP
195,111,"На Амурском ГПЗ и ГХК прям очень интересные события👀, учитывая китайские инициативы в переработке, всё совсем вкусно☠️",GAZP
196,khornickjaadle,"Начал закупать акции Газпрома в свой долгосрочный портфель.Это все мое сугубо личное мнение, которое не претендует на истину в последней и...Павел, Тоже покупаю. Надо мамонта из трясины вытаскивать.",GAZP
197,Павел,"Начал закупать акции Газпрома в свой долгосрочный портфель.Это все мое сугубо личное мнение, которое не претендует на истину в последней инстанции. Мои копейки, моя ответственность.Прочитал и посмотрел я в разных тг-каналах, пульсе и т.д.  на днях аналитику от разных «гуру» про газпром. Везде стандартное… все пропало, все пропало! Но я решил с этим не согласиться и начал закупать с зарплаты акции газпрома, постараюсь это делать регулярно.(На спекулятивном счете конечно же и в шорт, и в лонг по ситуации.)Основной довод для «все пропало» это то, что рынок ЕС потерян. Да, это большая трагедия. Но всякие события происходят так стремительно, что иногда невозможно их спрогнозировать. Кто мог предположить скажем лет 5 назад, что газпром уйдет из Европы?  Возможно через некоторое время, рынок Евросоюза снова откроет свои врата и случится это так же быстро и неожиданно. Еще я подозреваю, что российский газ все же попадает в ЕС, но через прокси-страны и различные прокладки, перекупов. Да и в целом, газ в ЕС нужен в основном промышленным предприятиям которые переживают далеко не лучшие дни, а так климат в большинстве стран Евросоюза мягкий и теплый.Авто-репост. Читать в блоге>>>",GAZP
198,Константин,"Дюша Метелкин, да, ордер появился во время закрытия. В прошлый раз, когда было такое, цена через пару дней улетала на 169+. Просто я не пони...Павел, ответ напрашивается сам собою, реальных желающих продать всё меньше, в стакане заявок на покупку-продажу самому себе всё больше.",GAZP
199,Павел,"Павел, почитайте про аукцион закрытияДюша Метелкин, спасибо. Пойду читать.",GAZP
200,Дюша Метелкин,"Дюша Метелкин, да, ордер появился во время закрытия. В прошлый раз, когда было такое, цена через пару дней улетала на 169+. Просто я не пони...Павел, почитайте про аукцион закрытия",GAZP
201,Павел,"Павел, для аукциона закрытия, возможно?Дюша Метелкин, да, ордер появился во время закрытия. В прошлый раз, когда было такое, цена через пару дней улетала на 169+. Просто я не понимаю, в чем заключается логика данного действия. Если хотят купить или закрыть шорт, то что мешает это сделать во время торгов например?",GAZP
202,111,"🤣🤡🤡Имбецилы опять надеются на холода и, как обычно, винят во всем Чёрчиля. Сами же говорили, мол надо бы поучить — перекрыть трубу; трубу сами и перекрыли. Конченые, просто конченые🤣🤯🤡🤦‍♀️🤦",GAZP
203,Дюша Метелкин,"Объясните пожалуйста. Зачем люди ставят большой ордер в конце торгов выше рыночной цены? Что это? Шортист закрывает позу в конце торговой се...Павел, для аукциона закрытия, возможно?",GAZP
204,khornickjaadle,"Красивый и страшный одновременно график экспорта газа Газпромом в ЕвропуПохоже, из всех маршрутов в 2024 году может остаться только Турецк...Тимофей Мартынов, падение в 10 раз примерно. 20-25 млрд. кубов можно ожидать экспорт газа в Европу в 2023 году. Подравнялись с Китаем по экспорту.",GAZP
205,Михалыч,Тимофей Мартынов друг цыганки ебулду всякую показывает.390,GAZP
206,Павел,"Объясните пожалуйста. Зачем люди ставят большой ордер в конце торгов выше рыночной цены? Что это? Шортист закрывает позу в конце торговой сессии? Инсайдер закупается, когда все закрыли терминал и никто не смотрит. ММ держит стакан и котировки? Кто-то пришел после работы и решил закупиться? Для чего это делается?",GAZP
207,Тимофей Мартынов,"Красивый и страшный одновременно график экспорта газа Газпромом в ЕвропуПохоже, из всех маршрутов в 2024 году может остаться только Турецкий поток.Помню, как год-два назад наши умники рассуждали, что Газпром невозможно выбросить из Европы, но амеры своего добились — убрали конкурента с европейского рынка.Как следствие европейские мудаки полностью потеряли конкурентоспособность своей промышленности перед американской, подняв цену на электричество и перманентно повысив прочие издержки, связанные с дорогим газом.Одна надежда на лютую зиму, может что-то изменится в лучшую сторону для нашего газового экспорта.Графиквзял у ВТБ.Авто-репост. Читать в блоге>>>",GAZP
208,Александр Власов,"Александр Власов, Если ты блядина не веришь, посмотри график.Андрей Сергеевич, у Ростелекома наверное интернет единственный в стране?",GAZP
209,Народное золото,а что в этой ветке модераторы не работают?,GAZP
210,Константин,"Константин, Ну свой аргумент скинь…Андрей Сергеевич, да просто так 51р. дивов дали, поэтому цена 68р. за бумагу самое то. Чем не аргумент для тебя.",GAZP
211,Народное золото,"Боже, я его из чс достал, а тут такое… Опять весь чат засрал.",GAZP
212,Андрей Сергеевич,"Андрей Сергеевич, мы уже слышали из ваших уст, что Ростелеком с p/bv за 7 надо брать, а недооцененный Газпром гавно… ) только обоснования гд...Александр Власов, Если ты блядина не веришь, посмотри график.",GAZP
213,Андрей Сергеевич,"Андрей Сергеевич, мы уже слышали из ваших уст, что Ростелеком с p/bv за 7 надо брать, а недооцененный Газпром гавно… ) только обоснования гд...Александр Власов, Ростелеком держу подожди недельку другую…",GAZP
214,Андрей Сергеевич,"Андрей Сергеевич, спамить заканчивай, ни одного аргумента, кошмар какой-то.Константин, Ну свой аргумент скинь…",GAZP
215,Константин,"Константин, Слушай, туда сам пойдешь, даже без моего участия…Андрей Сергеевич, спамить заканчивай, ни одного аргумента, кошмар какой-то.",GAZP
216,khornickjaadle,"khornickjaadle, Если бы не было таких быков упертых уже давно бы упали. Но это вопрос времени. 157-158 на этой нелеле жду.Андрей Сергеевич, всех шортистов на рога, Газпром на 390!",GAZP
217,Александр Власов,"вообще моя реальная цель, ну давайте дизлайков жду, это 68р, нет вы не ощиблись не 168, а 68 самому с трудом вериться ну до сотки будит…Андрей Сергеевич, мы уже слышали из ваших уст, что Ростелеком с p/bv за 7 надо брать, а недооцененный Газпром гавно… ) только обоснования где?)",GAZP
218,Андрей Сергеевич,"Андрей Сергеевич, идите в личку спорить, засрал ты весь чат, иди на хуй.Константин, Слушай, туда сам пойдешь, даже без моего участия…",GAZP
219,Андрей Сергеевич,"вообще моя реальная цель, ну давайте дизлайков жду, это 68р, нет вы не ощиблись не 168, а 68 самому с трудом вериться ну до сотки будит…",GAZP
220,Константин,"Константин, Ты что Дмитрий Первый?, чего ты влезаешь в спор то?Андрей Сергеевич, идите в личку спорить, засрал ты весь чат, иди на хуй.",GAZP
221,Андрей Сергеевич,"Блядь вы че такие непробиваемые быки чтоли?, Рынок вас накажет…",GAZP
222,Андрей Сергеевич,"Андрей Сергеевич, есть фьючерс на Газпром … шортишь 170 фьючами сейчас на дне у скальперов и молишься чтоб какой то негатив всплыл🤣🤣🤣 ста...Александр Власов, Да стоп то уже давно поставнен…",GAZP
223,Андрей Сергеевич,"Андрей Сергеевич, кто кого будит? Непонятно.Константин, Ты что Дмитрий Первый?, чего ты влезаешь в спор то?",GAZP
224,Александр Власов,"Давайте ставки делать цена сегодня еще упадет или нет 164,80 думается…Андрей Сергеевич, есть фьючерс на Газпром … шортишь 170 фьючами сейчас на дне у скальперов и молишься чтоб какой то негатив всплыл🤣🤣🤣 ставишь тейк профит на 163 … спорь — в стакане полно заявок … в чем проблема?)",GAZP
225,Константин,"Дмитрий Первый, Так я так понял, ты говоришь до пятницы будит близ 168? так? Я говорю будит ниже средняя цена у нас какая? средняя цена у на...Андрей Сергеевич, кто кого будит? Непонятно.",GAZP
226,Андрей Сергеевич,"а если максимально то 164,30-20",GAZP
227,Андрей Сергеевич,"Давайте ставки делать цена сегодня еще упадет или нет 164,80 думается…",GAZP
228,Андрей Сергеевич,"Андрей Сергеевич, ты в пятницу мне проспорил… вот)Александр Власов, просто дай цену о которой я говорил, потом поглядим.Цена прийдет к тому что я ждал, но может не так сразу…",GAZP
229,Андрей Сергеевич,"Андрей Сергеевич, ты в пятницу мне проспорил… вот)Александр Власов, Я могу и не вспомнить… ну то что бы с тобой спорили я не припоминаю…",GAZP
230,Андрей Сергеевич,"Андрей Сергеевич, ты в пятницу мне проспорил… вот)Александр Власов, Нука дава отсюда поподробнее…",GAZP
231,Андрей Сергеевич,"Но главная цель смарт инвестор, ее я буду унижать постапенно… с кайфом…Ибо нехрен себя считать гуру рынка… рынок проглотит каждого…",GAZP
232,Андрей Сергеевич,"ДА я уверен, что дмитрий первый пишу с маленькой буквы эго имя, зассал спорить. Поэтому потерялся… Был такой двимтрий ЗЫ уже 2 недели не вижу его, везет видять на дмитриев… и этого унижу.",GAZP
233,Александр Власов,"Александр Власов, Мне блядь не интересно что будит потом, вы говорите что может быть что угодно, ну хули ты лезишь в спор то а? Есть 168-158...Андрей Сергеевич, ты в пятницу мне проспорил… вот)",GAZP
234,Андрей Сергеевич,"Андрей Сергеевич, может быть все что угодно!) я не игроман…) если тебе интересно играйся… инструментов полно…)Александр Власов, Мне блядь не интересно что будит потом, вы говорите что может быть что угодно, ну хули ты лезишь в спор то а? Есть 168-158 вот и спорим мы тут ты то куда лезишь?",GAZP
235,Андрей Сергеевич,"Вообще если я хочу посморить с Дмитрием первым, то того вы лезите, если нет ризона поспорить?",GAZP
236,Андрей Сергеевич,"Андрей Сергеевич, может быть все что угодно!) я не игроман…) если тебе интересно играйся… инструментов полно…)Александр Власов, Ну если ты не уверен, то чего ты свое хлебало суешь поперек батьки!!!)))",GAZP
237,Александр Власов,"не пропустите скоро 390Михалыч, интересно сколько будет когда сша свой газ выкачают?)",GAZP
238,Михалыч,не пропустите скоро 390чушка сказала Smart Investors ждем,GAZP
239,Александр Власов,"Александр Власов, Слушай если я жду значит они будут, может Вы хотите поспорить?Андрей Сергеевич, может быть все что угодно!) я не игроман…) если тебе интересно играйся… инструментов полно…)",GAZP
240,Андрей Сергеевич,"Андрей Сергеевич, вы еще в пятницу ждали этих цен…🤣Александр Власов, Слушай если я жду значит они будут, может Вы хотите поспорить?",GAZP
241,Александр Власов,"Ну давай так если ниже 163 закроется неделя то я выиграл, если выше то ты выиграл? Ну давай на 50000тыс рублей....?Андрей Сергеевич, вы еще в пятницу ждали этих цен…🤣",GAZP
242,Александр Власов,"Ну давай так если ниже 163 закроется неделя то я выиграл, если выше то ты выиграл? Ну давай на 50000тыс рублей....?Андрей Сергеевич, опционы знаешь что такое?🤣 там легко и непринужденно можно поспорить…)vk.com/clip771870464_456239206?c=0",GAZP
243,Андрей Сергеевич,У тебя фора… в 3 рубля… по газику.,GAZP
244,Андрей Сергеевич,Ну чего ты замолчал Дмитрий Первый или только дизлайки умеешь ставить? Давай проверимся…,GAZP
245,Андрей Сергеевич,У тебя еще есть приимущество в 3 рубля…,GAZP
246,Андрей Сергеевич,"Цена на данный момент 166,00 ровно, ну давай поспорим…",GAZP
247,Андрей Сергеевич,"Ну давай так если ниже 163 закроется неделя то я выиграл, если выше то ты выиграл? Ну давай на 50000тыс рублей....?",GAZP
248,Андрей Сергеевич,"Андрей Сергеевич, не должны уехать на 158, вот сильно уж это далеко. Ты шортишь?Дмитрий Первый, конечно шорчу…",GAZP
249,Андрей Сергеевич,"Андрей Сергеевич, на сколько спорим? Я говорю 168-170 до пятницыДмитрий Первый, Так я так понял, ты говоришь до пятницы будит близ 168? так? Я говорю будит ниже средняя цена у нас какая? средняя цена у нас 163 так?",GAZP
250,Дмитрий Первый,"Дмитрий Первый, Ну давай, можно поспорить, ну учитывая цену на данный момент… Тоесть тебе 168 ближе чем мне…Андрей Сергеевич, не должны уехать на 158, вот сильно уж это далеко. Ты шортишь?",GAZP
251,Northern Trader,"Газпром | GAZR-9.23 | Фьючерсы | Сигнал | ПрогнозTelegram —t.me/+KFw4gI2_cDxjNTE6▪️Инструмент: #GAZR-9.23▪️Тип ордера: sell limit▪️Точка входа: 16993▪️Стоп лосс: 17167▪️Тейк профит: открытый▪️Актуальность: сегодня▪️Комментарий: Рассмотрим один из возможных сценариев по фьючерсу на акции Газпром. На данный момент цена, после длительной консолидации, показала пробитие уровня поддержки на 16980 и торгуется ниже него. На ретесте данного ключевого сопротивления мы будем открывать короткую позицию, убрав стоп лосс за локальные максимумы. Потенциал падения будет сохраняться до ключевой аномальной дневной поддержки на 16490. актуальность ордера сохраняется до конца текущего дня. Желаю всем профита и хорошего настроения🤝Авто-репост. Читать в блоге>>>",GAZP
252,Карим Тактуров,"ГАЗПРОМ И НОВАТЭК$GAZP $NVTKЧего ждать в 2023 годуВероятно, в 2023 году мы увидим локальные минимумы и по добыче, и по экспорту газа Газпромом. Старые рынки уже потеряны, а сбыт на новое рынки ещё только предстоит наладить.Лучший телеграм с прибылными сигналами👇t.me/+zKWzSLivmAk4MDIyЛегко можно представить либо отсутствие дивидендов от Газпрома, либо небольшие символические дивиденды.Инвесторам очень важно помнить, что компания находится в непростой ситуации. И её задача — справиться с трудностями, а не порадовать миноритарных акционеров.Тем более, что Газпром никогда не беспокоило то, что о нём думают миноритарные акционеры. Он может объявить о выплате дивидендов, а потом их не выплатить. А может, наоборот, внезапно решить заплатить.Государство тоже может преподнести сюрприз и внезапно поднять НДПИ и забрать прибыль в виде налогов.Про такое нужно помнить всегда.Вероятно, в 2023 году мы сможем увидеть локальные минимумы по акциям Газпрома.При этом многие российские инвесторы берут в руки калькулятор и выясняют, что рыночная капитализация компании намного ниже балансовой стоимости. Значит, акции стоят очень дёшево.Авто-репост. Читать в блоге>>>",GAZP
253,Андрей Сергеевич,"Андрей Сергеевич, на сколько спорим? Я говорю 168-170 до пятницыДмитрий Первый, Ну давай, можно поспорить, ну учитывая цену на данный момент… Тоесть тебе 168 ближе чем мне…",GAZP
254,drbv,"Сургуты с дивидендами менее 2% прут, Газпром стоитДмитрий Первый, там уже играют дивы этого года, а судя по курсу бакса они могут быть неплохими.",GAZP
255,Дмитрий Первый,"Сургуты с дивидендами менее 2% прут, Газпром стоит",GAZP
256,Дмитрий Первый,Мамба уже вышла в плюс…,GAZP
257,Дмитрий Первый,"khornickjaadle, Если бы не было таких быков упертых уже давно бы упали. Но это вопрос времени. 157-158 на этой нелеле жду.Андрей Сергеевич, на сколько спорим? Я говорю 168-170 до пятницы",GAZP
258,Дмитрий Первый,"Дмитрий первый тебе еще не надоело дизлайки ставить? Ну ладно как цена дойдет до моих целей я тебя сожру.Андрей Сергеевич, я знаю) мне неприятно твое негативное мнение. Через 180… у тебя оно ничем неподкреплено",GAZP
259,drbv,"А разве газпром еще не 390?Добыча газа в России рухнула рекордно в историиНеудавшаяся попытка заморозить Европу, чтобы добиться уступок по Украине, обернулась для российской газовой промышленности обвалом, которого она не видела за полвека своей современной истории. Объемы газодобычи в РФ сокращаются с двузначной скоростью второй год подряд, а по сравнению с довоенными уровнями схлопнулись на 24%, следует из статистики Росстата. В мае, согласно официальным данным, в стране было добыто 48,2 млрд кубометров газа, хотя в том же месяце 2022 года это было 57,5 млрд кубов, а в довоенном мае-2021 — 63,1 млрд кубометров.Сопоставимое крушение — на 20% — Росстат фиксировал лишь однажды — в 2009 году, на фоне глобального финансового кризиса. Однако тогда объемы газодобычи менее чем за год вернулись в норму по мере восстановления мировой экономики. Даже после развала СССР, когда газовая промышленность сжималась четыре года подряд, объемы не падали так стремительно: в 1991 году Россия добывала 643 млрд кубометров, а в 1997-м, на «дне» постсоветского периода — 571 млрд (-11%).Обладая крупнейшими в мире запасами газа, которые оцениваются в 67 трлн кубометров, Россия оказалась без возможности его продавать после того, как Кремль сначала потребовал от европейских клиентов оплачивать поставки «в рублях», а затем последовательно отключил от трубы все страны, которые отказались принять ультиматум.",GAZP
260,Андрей Сергеевич,Дмитрий первый тебе еще не надоело дизлайки ставить? Ну ладно как цена дойдет до моих целей я тебя сожру.,GAZP
261,Андрей Сергеевич,"Увяз в болоте мамонт — толком не падает и не растёт ГАЗПРОМ.khornickjaadle, Если бы не было таких быков упертых уже давно бы упали. Но это вопрос времени. 157-158 на этой нелеле жду.",GAZP
262,Ал,Уже пОстил ранее:apparently frozen to death…,GAZP
263,Auximen,"Увяз в болоте мамонт — толком не падает и не растёт ГАЗПРОМ.khornickjaadle, и объёмы низкие.",GAZP
264,khornickjaadle,Увяз в болоте мамонт — толком не падает и не растёт ГАЗПРОМ.,GAZP
265,Андрей Сергеевич,"Ребят расслабьтесь и просто ждите рост. Уже скоро.Smart Investors, Во норм быки ставят лайки)))) Мне как мишки дизлайки)))) Ну так если твоя отмена на 136 я там буду покупать…Просто ты меня взбесила своим высказыванием, про то что я к тебе обращался на вы, хотя мы с тобой ровестники. Поэтому буду следить за тобой, ты у меня на прицеле…",GAZP
266,UshiSlona,"4 июля 2023, 11:403 июля в рамках ежемесячного совещания руководителей «Газпром добыча Надым» подведены итоги конкурсов по рационализации з...Роман Лисин,(Советский Союз)… «CVC код найдешь во вложении!»",GAZP
267,Latyshev Eduard,"Поставки за рубеж российского СПГ) резко упалиОни сократились на 9,4 процента до 14,4 миллиона тонн за период с января по июнь.Падение пришлось большей частью на Азиатско-Тихоокеанский регион.«Новатэк» и «Газпром» от комментариев отказались!Может быть с этим и связано поведение акций Новатэка на бирже (ИМХО).Авто-репост. Читать в блоге>>>",GAZP
268,BigTrader,,GAZP
269,"Роман Лисин,(Советский Союз)","4 июля 2023, 11:403 июля в рамках ежемесячного совещания руководителей «Газпром добыча Надым» подведены итоги конкурсов по рационализации за 2022 год.Награду получает начальник Медвежинского газопромыслового управления Евгений Воронович",GAZP
270,"Роман Лисин,(Советский Союз)","3 июля 2023, 19:20Ду Кейрос на мастер-классе в «Нормальном месте»29 июня в Санкт-Петербурге состоялось заключительное в этом сезоне мероприятие социального проекта компании «Газпром переработка» и футбольного клуба «Зенит» в поддержку программы регулярной помощи общественной организации «Перспективы».",GAZP
271,"Роман Лисин,(Советский Союз)",3 июля 2023В рамках социально-экономического сотрудничества с Поронайским районом Сахалинской области компания «Газпром недра» оказала благотворительную помощь местной общественной организации коренных малочисленных народов Севера (КМНС) Поронайского района в проведении национального праздника-обряда «Кормление духа — хозяина моря».,GAZP
272,Все Верно,"Энергетический кризис закончился, а Китай продолжает запасаться газом — BloombergСогласно некоторым источникам, правительство поддерживает усилия государственных покупателей, направленные на подписание долгосрочных контрактов и даже инвестирование в экспортные мощности, чтобы укрепить энергетическую безопасность. Страна может стать крупнейшим в мире импортером сжиженного природного газа в 2023 году. По данным, собранным Bloomberg New, китайские компании третий год подряд соглашаются покупать больше СПГ на долгосрочной основе, чем любая другая страна.Китай стремится избежать очередного дефицита энергоносителей, а также стимулировать экономический рост. Долгосрочные контракты на поставку сжиженного природного газа привлекают тем, что обещают относительно стабильную цену по сравнению со спотовым рынком, где после начала конфликта на Украине газ подорожал до рекордного уровня.Новые сделки помогут поддержать глобальные экспортные проекты, усиливая роль перевозимого по морю топлива в энергетическом балансе. При этом по мере попыток поставщиков привлечь китайских импортеров влияние Пекина на рынке будет усиливаться.Авто-репост. Читать в блоге>>>",GAZP
